zone,candidate_id,family,lag,radius,ridge_alpha,rule_count,consequent_dimension,validation_rmse,validation_mae,clip_bound_scaled,clip_lower_original,clip_upper_original,certification_target_clipping_rate,certificate_sample_size,selection_uses_test,certificate_uses_test,prior_scale,posterior_ratio,empirical_gibbs_risk,gaussian_kl,structure_kl,prior_scale_penalty,total_kl,temperature,certificate,certificate_untruncated,effective_rule_count,minimum_hard_rule_support,maximum_hard_rule_support,mean_active_rules,maximum_active_rules,rule_usage_entropy,realized_covering_radius,validation_rmse_raw,validation_mae_raw,validation_rmse_clipped,validation_mae_clipped,validation_weighted_cost,validation_normalized_weighted_cost,validation_target_clipping_rate,validation_forecast_clipping_rate,validation_block_rmse_improvements,validation_block_cost_improvements,validation_rmse_nonnegative_blocks,validation_cost_nonnegative_blocks,validation_worst_block_rmse_improvement,validation_worst_block_cost_improvement,seasonal_validation_rmse,seasonal_validation_mae,seasonal_validation_weighted_cost,seasonal_validation_normalized_weighted_cost,validation_rmse_improvement_vs_fallback,validation_cost_improvement_vs_fallback
aep,ridge|p=7|r=none|a=0.0001|k=1,ridge,7,,0.0001,1,8,876.4712763553767,689.3614868220237,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.008444012346464684,1.9862040963298706,3.8066624897703196,1.6094379124341003,7.40230449853429,0.25,0.0773009115221883,0.0773009115221883,1,474,474,1.0,1,0.0,,876.4712763553767,689.361486822024,876.4712763553767,689.361486822024,1018.4537129725921,0.0694812220917165,0.0,0.0,"[0.4348324002493285, 0.5063982522433265, 0.4903325006923242, 0.5038609866411159]","[0.4114727688566852, 0.46123010358155025, 0.5015779137165235, 0.4818237366193159]",4,4,0.4348324002493285,0.4114727688566852,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.48865991087941796,0.46784777813530315
aep,ridge|p=7|r=none|a=0.001|k=1,ridge,7,,0.001,1,8,876.4714878192407,689.3614410594953,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.008443919331220098,1.9864488627019872,3.8066624897703196,1.6094379124341003,7.4025492649064075,0.25,0.07730149653013518,0.07730149653013518,1,474,474,1.0,1,0.0,,876.4714878192407,689.3614410594957,876.4714878192407,689.3614410594957,1018.45357563802,0.06948121272244052,0.0,0.0,"[0.4348320446998522, 0.5063981038695298, 0.4903322596863997, 0.5038610959237004]","[0.4114724464590852, 0.46122997834107377, 0.5015776362537768, 0.4818245646028562]",4,4,0.4348320446998522,0.4114724464590852,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.488659787509772,0.46784784989398676
aep,ridge|p=7|r=none|a=0.01|k=1,ridge,7,,0.01,1,8,876.4736044602504,689.3609834747434,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.008442989683225348,1.9888966575605886,3.8066624897703196,1.6094379124341003,7.404997059765009,0.25,0.0773073474773166,0.0773073474773166,1,474,474,1.0,1,0.0,,876.4736044602504,689.3609834747436,876.4736044602504,689.3609834747436,1018.452202380392,0.06948111903569068,0.0,0.0,"[0.43482848846968186, 0.506396618673458, 0.49032984885990344, 0.5038621872289084]","[0.4114692231032052, 0.4612287258275854, 0.5015748622220726, 0.4818328433897787]",4,4,0.43482848846968186,0.4114692231032052,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.48865855264511443,0.4678485674347926
aep,ridge|p=7|r=none|a=0.1|k=1,ridge,7,,0.1,1,8,876.4949704792672,689.3564116887237,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.008433743383142164,2.0133873130505013,3.8066624897703196,1.6094379124341003,7.429487715254922,0.25,0.07736594232817501,0.07736594232817501,1,474,474,1.0,1,0.0,,876.4949704792671,689.3564116887242,876.4949704792671,689.3564116887242,1018.4384786218419,0.06948018276975772,0.0,0.0,"[0.4347928528949307, 0.5063816213904772, 0.4903056641017704, 0.5038729486599182]","[0.4114370514290269, 0.46121618986723073, 0.5015471813234657, 0.481915526591534]",4,4,0.4347928528949307,0.4114370514290269,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.48864608754515865,0.4678557382354993
aep,ridge|p=7|r=none|a=1|k=1,ridge,7,,1.0,1,8,876.727979503203,689.3677645602223,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.008346046629075066,2.259179476886732,3.8066624897703196,1.6094379124341003,7.675279879091152,0.25,0.07795911029387587,0.07795911029387587,1,474,474,1.0,1,0.0,,876.7279795032032,689.3677645602226,876.7279795032032,689.3677645602226,1018.3871153516018,0.06947667865097308,0.0,0.0,"[0.4344294304727307, 0.5062175914836796, 0.4900563935559877, 0.5039658324837561]","[0.41090367288423374, 0.46108979330053007, 0.5012761602938413, 0.4827320689340384]",4,4,0.4344294304727307,0.41090367288423374,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.4885101482870453,0.46788257605643546
aep,fixed_k_dense_tsk|p=7|r=none|a=0.0001|k=8,fixed_k_dense_tsk,7,,0.0001,8,64,867.7273580432976,657.8681333874525,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.05618003708011038,12.259411062855115,9.347926034928745,1.6094379124341003,23.216775010217958,0.5,0.15938718543761715,0.15938718543761715,8,33,663,3.5734072022160666,7,0.7635795859897058,1.1567023496988906,867.7273580432976,657.8681333874533,867.7273580432976,657.8681333874533,965.2599632433606,0.06585222384491314,0.0,0.0,"[0.45654714935523594, 0.5055630450700113, 0.500669845176797, 0.4998953552080201]","[0.435373694464235, 0.48452467116381526, 0.5399864998124225, 0.5062986643158885]",4,4,0.45654714935523594,0.435373694464235,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.49376118012757153,0.49564204285952335
aep,fixed_k_dense_tsk|p=7|r=none|a=0.001|k=8,fixed_k_dense_tsk,7,,0.001,8,64,867.7178542310087,657.8665429802787,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.055973443819103415,12.268085255924259,9.347926034928745,1.6094379124341003,23.225449203287106,0.5,0.1591926062944345,0.1591926062944345,8,33,663,3.5734072022160666,7,0.7635795859897058,1.1567023496988906,867.7178542310087,657.8665429802799,867.7178542310087,657.8665429802799,965.2604405335917,0.06585225640673516,0.0,0.0,"[0.45654539802713956, 0.5055766864454647, 0.500668962363893, 0.49990435208398365]","[0.4353728129207288, 0.4845299892001601, 0.5399759530391669, 0.5063037397391069]",4,4,0.45654539802713956,0.4353728129207288,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.493766724724815,0.4956417934706177
aep,fixed_k_dense_tsk|p=7|r=none|a=0.01|k=8,fixed_k_dense_tsk,7,,0.01,8,64,867.624872354341,657.8508237902735,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.05465167226621641,12.321999165498298,9.347926034928745,1.6094379124341003,23.27936311286114,0.5,0.15794550774649768,0.15794550774649768,8,33,663,3.5734072022160666,7,0.7635795859897058,1.1567023496988906,867.624872354341,657.8508237902741,867.624872354341,657.8508237902741,965.2651621328985,0.06585257852494818,0.0,0.0,"[0.4565279058465837, 0.505710288762869, 0.5006593555243686, 0.49999320137383607]","[0.43536403619872366, 0.48458216417823285, 0.5398714081420494, 0.506354534555434]",4,4,0.4565279058465837,0.43536403619872366,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.4938209710673757,0.4956393263878923
aep,fixed_k_dense_tsk|p=7|r=none|a=0.1|k=8,fixed_k_dense_tsk,7,,0.1,8,64,866.8785224874789,657.7091619568934,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.04715943134663432,12.532820241562497,9.347926034928745,1.6094379124341003,23.49018418892534,0.5,0.150745262777143,0.150745262777143,8,33,663,3.5734072022160666,7,0.7635795859897058,1.1567023496988906,866.8785224874786,657.709161956894,866.8785224874786,657.709161956894,965.3067204552632,0.06585541372795171,0.0,0.0,"[0.4563546169412436, 0.5067988551311144, 0.5004947173360084, 0.5007789758566965]","[0.4352796307631577, 0.4850161975080504, 0.5389104222665461, 0.5068645385816807]",4,4,0.4563546169412436,0.4352796307631577,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.4942563973246098,0.49561761175000385
aep,fixed_k_dense_tsk|p=7|r=none|a=1|k=8,fixed_k_dense_tsk,7,,1.0,8,64,867.6766099429002,660.0412658190182,3.4737484189265166,9467.106086542271,21536.247471865638,0.004847645429362881,1444,False,False,2.0,1.0,0.027994769429256338,12.995854018812302,9.347926034928745,1.6094379124341003,23.953217966175146,0.5,0.13222192188088666,0.13222192188088666,8,33,663,3.5734072022160666,7,0.7635795859897058,1.1567023496988906,867.6766099429,660.0412658190179,867.6766099429,660.0412658190179,970.070878734441,0.06618043541058616,0.0,0.0,"[0.4545961756073708, 0.5072748186006643, 0.49602177119554003, 0.5033829496282127]","[0.4345508687400475, 0.480593960484761, 0.5292590469797624, 0.5112760944099498]",4,4,0.4545961756073708,0.4345508687400475,1714.0672030287283,1280.9136807981047,1913.8390692119306,0.1305664417753433,0.49379078695996875,0.49312829153712956
